Release Date,Episode Title,pos,neg,neu,compound,Season,Episode,Name,Sentence
12/05/2013,The Bear and the Maiden Fair,0.182,0.0,0.818,0.7964,3.0,7.0,missandei,"Noble lord, you are in the presence of Daenerys Stormborn of House Targaryen, Queen of the Andals and the First Men, Khaleesi of the Great Grass Sea, Breaker of Chains, and Mother of Dragons."
19/05/2013,Second Sons,0.174,0.263,0.563,-0.2263,3.0,8.0,mero,You are the Mother of Dragons? I swear I fucked you once in a pleasure house in Lys.
09/06/2013,Mhysa,0.139,0.0,0.861,0.6369,3.0,10.0,missandei,"This is Daenerys Targaryen, the Stormborn, the Unburnt, the Queen of the Seven Kingdoms of Westeros, Mother of Dragons. It is to her you owe your freedom"
09/06/2013,Mhysa,0.139,0.0,0.861,0.6369,3.0,10.0,missandei,"This is Daenerys Targaryen, the Stormborn, the Unburnt, the Queen of the Seven Kingdoms of Westeros, Mother of Dragons. It is to her you owe your freedom"
09/06/2013,Mhysa,0.139,0.0,0.861,0.6369,3.0,10.0,missandei,"This is Daenerys Targaryen, the Stormborn, the Unburnt, the Queen of the Seven Kingdoms of Westeros, Mother of Dragons. It is to her you owe your freedom"
09/06/2013,Mhysa,0.139,0.0,0.861,0.6369,3.0,10.0,missandei,"This is Daenerys Targaryen, the Stormborn, the Unburnt, the Queen of the Seven Kingdoms of Westeros, Mother of Dragons. It is to her you owe your freedom"
09/06/2013,Mhysa,0.0,0.0,1.0,0.0,3.0,10.0,man,Mhysa!
09/06/2013,Mhysa,0.0,0.0,1.0,0.0,3.0,10.0,daughter,Mhysa!
09/06/2013,Mhysa,0.0,0.0,1.0,0.0,3.0,10.0,crowd,Mhysa! Mhysa! Mhysa! Mhysa! Mhysa!
09/06/2013,Mhysa,0.0,0.0,1.0,0.0,3.0,10.0,crowd,Mhysa! Mhysa! Mhysa.
09/06/2013,Mhysa,0.0,0.0,1.0,0.0,3.0,10.0,crowd,Mhysa! Mhysa! Mhysa. Mhysa!
06/04/2014,Two Swords,0.0,0.0,1.0,0.0,4.0,1.0,crowd,Mhysa. Mhysa. Mhysa...
20/04/2014,Breaker of Chains,0.479,0.0,0.521,0.7475,4.0,3.0,grey worm,"Allow me this honor, mother of dragons. I will not disappoint you."
27/04/2014,Oathkeeper,0.036,0.077,0.888,-0.34,4.0,4.0,grey worm,"This one is called Grey Worm. I was taken as a baby by the Masters of Astapor, raised and trained as Unsullied. Now I fight for Daenerys, the Mother of Dragons and Breaker of Chains."
27/04/2014,Oathkeeper,0.036,0.077,0.888,-0.34,4.0,4.0,grey worm,"This one is called Grey Worm. I was taken as a baby by the Masters of Astapor, raised and trained as Unsullied. Now I fight for Daenerys, the Mother of Dragons and Breaker of Chains."
27/04/2014,Oathkeeper,0.036,0.077,0.888,-0.34,4.0,4.0,grey worm,"This one is called Grey Worm. I was taken as a baby by the Masters of Astapor, raised and trained as Unsullied. Now I fight for Daenerys, the Mother of Dragons and Breaker of Chains."
27/04/2014,Oathkeeper,0.0,0.0,1.0,0.0,4.0,4.0,slaves,Mhysa! Mhysa! Mhysa!
27/04/2014,Oathkeeper,0.0,0.0,1.0,0.0,4.0,4.0,slaves,Mhysa! Mhysa! Mhysa! Mhysa!
27/04/2014,Oathkeeper,0.0,0.0,1.0,0.0,4.0,4.0,slaves,Mhysa! Mhysa!
04/05/2014,First of His Name,0.0,0.0,1.0,0.0,4.0,5.0,jorah mormont,You're a Targaryen. You're the Mother of Dragons.
11/05/2014,The Laws of Gods and Men,0.421,0.0,0.579,0.6244,4.0,6.0,hizdahr,Queen Daenerys. Tales of your beauty were not exaggerated.
11/05/2014,The Laws of Gods and Men,0.0,0.0,1.0,0.0,4.0,6.0,varys,Daenerys has taken up residence in Meereen. She has conquered the city and rules as its queen.
01/06/2014,The Mountain and the Viper,0.077,0.134,0.789,-0.4742,4.0,8.0,grey worm,"approaches Missandei* If the masters never cut me, I am never unsullied. I never stand in the Plaza of Pride when Daenerys Stormborn orders us to kill the masters. I never am chosen to lead the unsullied. I never meet Missandei from the Island of Naath. I am sorry I...for today. I am sorry."
01/06/2014,The Mountain and the Viper,0.077,0.134,0.789,-0.4742,4.0,8.0,grey worm,"approaches Missandei* If the masters never cut me, I am never unsullied. I never stand in the Plaza of Pride when Daenerys Stormborn orders us to kill the masters. I never am chosen to lead the unsullied. I never meet Missandei from the Island of Naath. I am sorry I...for today. I am sorry."
01/06/2014,The Mountain and the Viper,0.697,0.0,0.303,0.3182,4.0,8.0,ser jorah,"Daenerys, please."
15/06/2014,The Children,0.105,0.0,0.895,0.6249,4.0,10.0,missandei,"in Valyrian* You stand before Daenerys Stormborn, the Unburnt, Queen of Mereen, Queen of the Andals and the Rhoynar and the First Men. Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons."
15/06/2014,The Children,0.105,0.0,0.895,0.6249,4.0,10.0,missandei,"in Valyrian* You stand before Daenerys Stormborn, the Unburnt, Queen of Mereen, Queen of the Andals and the Rhoynar and the First Men. Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons."
15/06/2014,The Children,0.105,0.0,0.895,0.6249,4.0,10.0,missandei,"in Valyrian* You stand before Daenerys Stormborn, the Unburnt, Queen of Mereen, Queen of the Andals and the Rhoynar and the First Men. Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons."
15/06/2014,The Children,0.105,0.0,0.895,0.6249,4.0,10.0,missandei,"in Valyrian* You stand before Daenerys Stormborn, the Unburnt, Queen of Mereen, Queen of the Andals and the Rhoynar and the First Men. Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons."
15/06/2014,The Children,0.105,0.0,0.895,0.6249,4.0,10.0,missandei,"in Valyrian* You stand before Daenerys Stormborn, the Unburnt, Queen of Mereen, Queen of the Andals and the Rhoynar and the First Men. Khaleesi of the Great Grass Sea, Breaker of Chains and Mother of Dragons."
12/04/2015,The Wars to Come,0.103,0.129,0.768,-0.3182,5.0,1.0,varys,"Who said anything about him? You have a choice my friend. You can stay here at Ilyrio's palace and drink yourself to death, or you can ride with me to Mereen, meet Daenerys Targaryen, and decide if the world is worth fighting for."
12/04/2015,The Wars to Come,0.0,0.0,1.0,0.0,5.0,1.0,daario,Anyone with a chest full of gold can buy an army of Unsullied. You're not the Mother of Unsullied. You're the Mother of Dragons.
12/04/2015,The Wars to Come,0.0,0.239,0.761,-0.296,5.0,1.0,daario,A dragon queen with no dragons is not a queen.
19/04/2015,The House of Black and White,0.149,0.0,0.851,0.7717,5.0,2.0,mossador,"I do not know the place from where Old Ser comes. Things maybe are different there, I hope. But here, in Meereen, before Daenerys Stormborn, they own us. So we learn much about them or we do not live long. They teach me what they are. Mercy, fair trial"
19/04/2015,The House of Black and White,0.149,0.0,0.851,0.7717,5.0,2.0,mossador,"I do not know the place from where Old Ser comes. Things maybe are different there, I hope. But here, in Meereen, before Daenerys Stormborn, they own us. So we learn much about them or we do not live long. They teach me what they are. Mercy, fair trial"
19/04/2015,The House of Black and White,0.049,0.099,0.852,-0.2732,5.0,2.0,harpy,"She doesn't belong here. And no matter how many of your traitors call her ""Mhysa"", she will never be your mother."
19/04/2015,The House of Black and White,0.164,0.098,0.738,0.4215,5.0,2.0,mossador,"For you, Mhysa. You wanted the Harpy dead, but your hands were tied. I set you free, as you did all of us."
19/04/2015,The House of Black and White,0.0,0.0,1.0,0.0,5.0,2.0,crowd,Mhysa! Myhsa!
19/04/2015,The House of Black and White,0.714,0.0,0.286,0.6103,5.0,2.0,mossador,"Mhysa, please! Forgive me!"
19/04/2015,The House of Black and White,0.0,0.0,1.0,0.0,5.0,2.0,mossador,Mhysa...
19/04/2015,The House of Black and White,0.0,0.0,1.0,0.0,5.0,2.0,crowd,Mhysa...
26/04/2015,High Sparrow,0.0,0.114,0.886,-0.4019,5.0,3.0,tyrion lannister,I will not be of any use to Daenerys Targaryen if I lose my mind. I can't remember the last face I saw that wasn't yours.
26/04/2015,High Sparrow,0.0,0.162,0.838,-0.5067,5.0,3.0,priestess,He has sent you a saviour! From the fire she was reborn to remake the world! The Dragon Queen!
26/04/2015,High Sparrow,0.0,0.0,1.0,0.0,5.0,3.0,man,The mother of dragons!
03/05/2015,Sons of the Harpy,0.0,0.0,1.0,0.0,5.0,4.0,jorah mormont,I am. Queen Daenerys Targaryen. She's the Queen I serve.
03/05/2015,Sons of the Harpy,0.141,0.062,0.796,0.9527,5.0,4.0,tyrion lannister,"Gold and glory. Oh, and hate. If you've ever met my sister, you'd understand. So now that it's clear we're on the same side? . A high born knight from the North of Westeros, down on his luck in Essos. Dragon epaulettes? Bear sigil breast plate. You're Jorah Mormont. I have to ask how, exactly, were you serving your Queen in a whore house, half a world away? Is it possible, that you were running? Why would you be running? And why would she have sent you away? Oh, wait! You were spying on her, weren't you? It's all coming back to me! I was drunk through most of the Small Council meetings, but it's all coming back. You passed notes to Varys's little birds. She found out, didn't she? Found out, and exiled you. . And now you hope to win back her favor with a gift. A risky scheme. One might even say, desperate. Do you think Daenerys would execute me, and pardon you? I'd say the reverse is just as likely."
10/05/2015,Kill the Boy,0.168,0.03,0.802,0.7579,5.0,5.0,sam,"And though Daenerys maintains her grip on Slaver's Bay, forces rise against her from within and without. She refuses to leave until the freedom of the former slaves is secure."" She sounds like quite a woman."
10/05/2015,Kill the Boy,0.0,0.0,1.0,0.0,5.0,5.0,tyrion lannister,You're going to bring Daenerys a souvenir from her ancestral homeland in case I'm not enough?
17/05/2015,"Unbowed, Unbent, Unbroken",0.086,0.189,0.725,-0.3094,5.0,6.0,tyrion lannister,"Why Daenerys? Why is she worth all this? As I recall, the Mormonts fought against the Targaryens during Robert's Rebellion."
17/05/2015,"Unbowed, Unbent, Unbroken",0.158,0.123,0.719,0.4588,5.0,6.0,jorah mormont,"Neither did I. I was a cynic, just like you. Then I saw a girl step into a great fire with three stone eggs. When the fire burned out I thought I'd find her blackened bones. Instead I found her. Daenerys. Alive and unhurt. Holding her baby dragons. Have you ever heard baby dragons singing?"
17/05/2015,"Unbowed, Unbent, Unbroken",0.0,0.545,0.455,-0.7003,5.0,6.0,jorah mormont,Queen Daenerys has outlawed slavery.
14/06/2015,Mother’s Mercy,0.0,0.054,0.946,-0.0191,5.0,10.0,jorah mormont,None of that matters now. The longer we sit here bantering the longer Daenerys is out there in the wilderness.
14/06/2015,Mother’s Mercy,0.085,0.0,0.915,0.4019,5.0,10.0,varys,"The birds sing in the west, the birds sing in the east. If one knows how to listen. They tell me you've already found favor with the Mother of Dragons."
24/04/2015,The Red Woman,0.0,0.0,1.0,0.0,6.0,1.0,varys,Mhysa means mother in Valyrian
24/04/2015,The Red Woman,0.0,0.0,1.0,0.0,6.0,1.0,tyrion lannister,I know what mhysa means
24/04/2015,The Red Woman,0.149,0.068,0.783,0.5095,6.0,1.0,tyrion lannister,"Very possibly Daenerys Targaryen took away their most valuable property, told them human beings weren't even property to begin with You can see why they're unhappy Of course, it could also be the freed men"
24/04/2015,The Red Woman,0.174,0.083,0.744,0.4939,6.0,1.0,red priest,"The Lord of Light sent the Mother of Dragons to you, and those who love the darkness chased her away"
24/04/2015,The Red Woman,0.0,0.231,0.769,-0.4588,6.0,1.0,tyrion lannister,Many of the former slaves feel that Daenerys has abandoned them
24/04/2015,The Red Woman,0.0,0.123,0.877,-0.7319,6.0,1.0,red priest,"How will you respond? Will you wring your hands, while you wait for the Mother of Dragons to return? Or will you you take up her flames yourselves? Will you fight for your own salvation, now that Queen Daenerys is not here to fight for you?"
24/04/2015,The Red Woman,0.0,0.123,0.877,-0.7319,6.0,1.0,red priest,"How will you respond? Will you wring your hands, while you wait for the Mother of Dragons to return? Or will you you take up her flames yourselves? Will you fight for your own salvation, now that Queen Daenerys is not here to fight for you?"
01/05/2016,Home,0.0,0.0,1.0,0.0,6.0,2.0,missandei,They are not eating They haven't touched any food since Queen Daenerys left
01/05/2016,Home,0.0,0.291,0.709,-0.6034,6.0,2.0,tyrion lannister,"Daenerys is the dragon queen Can't very well let the dragons starve, that's obvious"
01/05/2016,Home,0.0,0.291,0.709,-0.6034,6.0,2.0,tyrion lannister,"Daenerys is the dragon queen Can't very well let the dragons starve, that's obvious"
01/05/2016,Home,0.0,0.091,0.909,-0.6124,6.0,2.0,tyrion lannister,"The dragons Aegon used to conquer Westeros ranged over hundreds of miles Then Daenerys's ancestors started chaining them up in pens A few generations later, the last dragons were no larger than cats They must be unchained or they'll waste away Missandei, how many times were you in the company of these dragons?"
08/05/2016,Oathbreaker,0.142,0.104,0.754,0.5267,6.0,3.0,dothraki matron,"Yes Immediately after the death of their khal But you went out into the world That is forbidden All the khalasars have returned for the Khalar Vezhven They will decide which cities will be sacked and which tribes will be enslaved And now they must decide what to do with Khal Drogo's silver-haired widow With luck, your place will be here with us, Mother of Dragons It is the best you can hope for, now"
15/05/2016,Book of the Stranger,0.0,0.0,1.0,0.0,6.0,4.0,tyrion lannister,Queen Daenerys won't stay in Meereen forever Her path takes her westward
15/05/2016,Book of the Stranger,0.098,0.0,0.902,0.34,6.0,4.0,tyrion lannister,But I am not your ruler I'm not the Breaker of Chains I'm not the Unburnt And I am certainly not the Mother of Dragons
15/05/2016,Book of the Stranger,0.098,0.0,0.902,0.34,6.0,4.0,tyrion lannister,But I am not your ruler I'm not the Breaker of Chains I'm not the Unburnt And I am certainly not the Mother of Dragons
15/05/2016,Book of the Stranger,0.098,0.0,0.902,0.34,6.0,4.0,tyrion lannister,But I am not your ruler I'm not the Breaker of Chains I'm not the Unburnt And I am certainly not the Mother of Dragons
22/05/2016,The Door,0.041,0.067,0.892,-0.1531,6.0,5.0,euron greyjoy,"Right idea, except I'm the one who's going to build the Iron Fleet because I'm the one who knows how to use it. I've been all over the world. I've seen more of it than all of you combined. And across the sea there is a person who hates the great lords of Westeros just as much as we do. Someone with a large army, three large dragons, and no husband. I'm going to build that fleet and I'm going to gallivant right over and give it to Daenerys Targaryen along with my big cock."
22/05/2016,The Door,0.0,0.0,1.0,0.0,6.0,5.0,yara greyjoy,You're going to seduce the Dragon Queen?
22/05/2016,The Door,0.225,0.0,0.775,0.891,6.0,5.0,tyrion lannister,"It's not enough for Meereen to have peace. They need to know Daenerys is responsible for it. The Sons of the Harpy have a good story. Resist the foreign invaders. Our queen has an even better story. Mother of Dragons, Breaker of Chains and...all that."
22/05/2016,The Door,0.225,0.0,0.775,0.891,6.0,5.0,tyrion lannister,"It's not enough for Meereen to have peace. They need to know Daenerys is responsible for it. The Sons of the Harpy have a good story. Resist the foreign invaders. Our queen has an even better story. Mother of Dragons, Breaker of Chains and...all that."
22/05/2016,The Door,0.225,0.0,0.775,0.891,6.0,5.0,tyrion lannister,"It's not enough for Meereen to have peace. They need to know Daenerys is responsible for it. The Sons of the Harpy have a good story. Resist the foreign invaders. Our queen has an even better story. Mother of Dragons, Breaker of Chains and...all that."
